Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Seat,Bachelor Seat Rent,"Shahjahanpur, Dhaka",1,1,200,June,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/87682/bachelor
Seat,Bachelor Seat Rent,"Mouchak, Shahjahanpur",1,1,6600,June,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/87681/bachelor
Room,Bachelor Room Rent,"Shantibag, Shahjahanpur",1,1,7500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/87370/bachelor
Seat,Bachelor Seat Rent,"Gulbagh, Shahjahanpur",1,1,2800,July,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/87369/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3500,July,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/87318/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/87317/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,6500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/86986/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2600,June,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/86701/bachelor
Room,Bachelor Room Rent,"Gulbagh, Shahjahanpur",1,1,7500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/86377/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2150,June,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/86375/bachelor
Seat,Bachelor Seat Rent,"Siddheswari, Shahjahanpur",1,1,4500,May,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/86271/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,4700,June,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/86269/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3500,June,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/86268/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2300,June,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/86267/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2450,June,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/85842/bachelor
Room,Bachelor Room Rent,"Malibag, Shahjahanpur",1,1,9000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/85840/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,8000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/85740/bachelor
Seat,Bachelor Seat Rent,"Shantibag, Shahjahanpur",1,1,3500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/85738/bachelor
Seat,Bachelor Seat Rent,"Shantibag, Shahjahanpur",1,1,4000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/85737/bachelor
Room,Bachelor Room Rent,"Malibag, Shahjahanpur",1,1,7000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/85308/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,4000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/85306/bachelor
Seat,Bachelor Seat Rent,"Shahjahanpur, Dhaka",1,1,1750,June,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/85305/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/85127/bachelor
Seat,Bachelor Seat Rent,"Shantibag, Shahjahanpur",1,1,3200,June,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/85126/bachelor
