Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2600,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60165/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2600,July,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60164/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,5000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60163/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,4000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60162/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60155/bachelor
Seat,Bachelor Seat Rent,"Shahjadpur, Gulshan",1,1,3550,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/59904/bachelor
Seat,Bachelor Seat Rent,"Baridhara, Gulshan",1,1,3250,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/59864/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2400,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/59863/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/59862/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/59861/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,8000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/59467/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/59466/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3000,June,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/59465/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,4000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/59464/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2600,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/59463/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2700,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/59461/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/59459/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2700,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/59458/bachelor
Room,Bachelor Room Rent,"Shahjadpur, Gulshan",1,1,7000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/59451/bachelor
Room,Bachelor Room Rent,"Shahjadpur, Gulshan",1,1,5500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/59335/bachelor
Seat,Bachelor Seat Rent,"Gulshan 2, Gulshan",1,1,3500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/59147/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/59127/bachelor
Room,Bachelor Room Rent,"Shahjadpur, Gulshan",1,1,5000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58863/bachelor
Seat,Bachelor Seat Rent,"Baridhara, Gulshan",1,1,5200,July,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58861/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58846/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,6000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58845/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,4500,July,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58843/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,4500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58842/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2500,June,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58840/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,8500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58839/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3700,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58837/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58836/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,4500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58835/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,3500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58744/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2750,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58714/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58711/bachelor
