Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Seat,Bachelor Seat Rent,"Dhaka Housing, Adabor",1,1,3500,April,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/54100/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,7500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/53955/bachelor
Seat,Bachelor Seat Rent,"Dhaka Housing, Adabor",1,1,2400,May,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/53952/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,7000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/53549/bachelor
Seat,Bachelor Seat Rent,"Dhaka Housing, Adabor",1,1,2500,April,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/53256/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/51673/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,7000,April,Female,https://www.thetolet.com/bd/property-post/dhaka/adabor/51285/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,7000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/51144/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,6000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/50967/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,1600,April,Female,https://www.thetolet.com/bd/property-post/dhaka/adabor/50790/bachelor
Flat,Bachelor Flat Rent,"Adabor, Dhaka",1,1,5000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/50275/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/50249/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,3000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/49296/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,7400,March,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/49065/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,8000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/49048/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2350,February,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/48420/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,7500,February,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/48388/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2400,February,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/48368/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,9000,March,Female,https://www.thetolet.com/bd/property-post/dhaka/adabor/47819/bachelor
Flat,Bachelor Flat Rent,"Adabor, Dhaka",1,1,5000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/47793/bachelor
