Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Flat,Family Flat Rent,"Mohammadia Housing Society, Mohammadpur",2.0,3,17000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94223/bachelor
Seat,Bachelor Seat Rent,"Mohammadia Housing Society, Mohammadpur",1.0,1,3500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94222/bachelor
Seat,Bachelor Seat Rent,"Mohammadia Housing Society, Mohammadpur",1.0,1,2500,September,Anyone,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94221/sublet
Room,Sublet Room Rent,"Dhaka Uddan Housing, Mohammadpur",,1,6000,September,Anyone,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94220/sublet
Room,Sublet Room Rent,"Dhaka Uddan Housing, Mohammadpur",,1,7000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94219/bachelor
Room,Bachelor Room Rent,"Shekhertek, Mohammadpur",1.0,1,6500,September,Female,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94217/sublet
Room,Sublet Room Rent,"Mohammadpur, Dhaka",,1,4800,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94216/bachelor
Seat,Bachelor Seat Rent,"Mohammadpur, Dhaka",1.0,1,2200,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94200/bachelor
Room,Bachelor Room Rent,"Mohammadpur, Dhaka",1.0,1,8000,September,Anyone,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94177/sublet
Room,Sublet Room Rent,"Mohammadpur, Dhaka",,1,6500,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94159/family
Flat,Family Flat Rent,"Mohammadpur, Dhaka",2.0,2,12500,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94111/family
Flat,Family Flat Rent,"Mohammadpur, Dhaka",3.0,2,25000,September,Anyone,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94084/sublet
Room,Sublet Room Rent,"Mohammadpur, Dhaka",,1,8000,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94082/family
Flat,Family Flat Rent,"Mohammadpur, Dhaka",3.0,3,13000,September,Female,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94073/sublet
Room,Sublet Room Rent,"Noboudoy Housing, Mohammadpur",,1,7900,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94043/family
Flat,Family House Rent,"Mohammadpur, Dhaka",2.0,2,11500,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94042/family
Flat,Family Flat Rent,"Mohammadpur, Dhaka",3.0,3,13000,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93972/family
Flat,Family House Rent,"Mohammadpur, Dhaka",3.0,4,36000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93911/bachelor
Room,Bachelor Room Rent,"Mohammadpur, Dhaka",1.0,1,7500,September,Female,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93865/sublet
Room,Sublet Room Rent,"Chandrima Model Town, Mohammadpur",,1,6000,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93864/family
Flat,Family Flat Rent,"40 Feet, Mohammadpur",3.0,4,20000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93838/bachelor
Room,Bachelor Room Rent,"Noboudoy Housing, Mohammadpur",1.0,1,6500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93835/bachelor
Seat,Bachelor Seat Rent,"Katasur, Mohammadpur",1.0,1,2320,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93834/bachelor
Room,Bachelor Room Rent,"Bosila, Mohammadpur",1.0,1,4000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93833/bachelor
Room,Bachelor Room Rent,"Kaderabad Housing Society, Mohammadpur",1.0,1,6000,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93831/family
Flat,Family Flat Rent,"Bosila, Mohammadpur",2.0,1,7500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93829/bachelor
Seat,Bachelor Seat Rent,"Mohammadpur, Dhaka",1.0,1,2950,August,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93826/bachelor
Room,Bachelor Room Rent,"Shyamoli, Mohammadpur",1.0,1,7200,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93824/bachelor
Seat,Bachelor Seat Rent,"Chandmiya Housing, Mohammadpur",1.0,1,3250,September,Anyone,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93823/sublet
Room,Sublet Room Rent,"Shekhertek, Mohammadpur",,1,7500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93822/sublet
Room,Sublet Room Rent,"Bosila, Mohammadpur",,1,5000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93820/bachelor
