Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,5000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/52639/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3500,April,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/52417/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2100,March,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/52181/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3700,April,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/51862/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,2800,April,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/51734/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,2500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/51534/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1650,April,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/51387/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1850,March,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/51386/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1650,March,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/50904/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1850,April,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/50375/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/50175/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3200,March,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/49944/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/49545/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,4000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/49543/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1500,February,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/49151/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,4000,March,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/49149/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,3500,February,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/49147/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,4000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/48994/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1850,February,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/48990/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/48678/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1600,February,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/48676/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,4000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/47902/bachelor
