Rental_type,Bedroom,Bathroom,Rent,Month_Available,Gender_Suitability,Location,Area,adm3_pcode
Seat,1,1,3500,October,Male,"Mohakhali,Gulshan",gulshan,BD302626
Room,1,1,3500,September,Male,"Mohakhali,Gulshan",gulshan,BD302626
Seat,1,1,3500,September,Male,"Mohakhali,Gulshan",gulshan,BD302626
Flat,1,1,3500,August,Male,"Rayerbag,Jatrabari",jatrabari,BD302629
Room,1,1,3500,August,Male,"Dania,Jatrabari",jatrabari,BD302629
Seat,1,1,3500,August,Male,"Kalabagan,Dhaka",kalabagan,BD302633
Seat,1,1,3500,August,Male,"Kalabagan,Dhaka",kalabagan,BD302633
Seat,1,1,3500,August,Male,"Kathalbagan,Kalabagan",kalabagan,BD302633
Seat,1,1,3500,July,Male,"Panthapath,Kalabagan",kalabagan,BD302633
Seat,1,1,3500,September,Male,"Panthapath,Kalabagan",kalabagan,BD302633
Seat,1,1,3500,September,Male,"Kalabagan,Dhaka",kalabagan,BD302633
Room,1,1,3500,August,Male,"Keraniganj,Dhaka",keraniganj,BD302638
Seat,1,1,3500,August,Female,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,August,Female,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,July,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,September,Male,"Noyanagor,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,3500,August,Male,"Azimpur,Lalbag",lalbag,BD302642
Seat,1,1,3500,August,Female,"Azimpur,Lalbag",lalbag,BD302642
Seat,1,1,3500,August,Female,"Mirpur2,Mirpur",mirpur,BD302648
Seat,1,1,3500,August,Male,"Mirpur1,Mirpur",mirpur,BD302648
Seat,1,1,3500,August,Male,"Mirpur2,Mirpur",mirpur,BD302648
Seat,1,1,3500,July,Male,"Mirpur2,Mirpur",mirpur,BD302648
Seat,1,1,3500,September,Male,"Mirpur14,Mirpur",mirpur,BD302648
Seat,1,1,3500,September,Male,"Mirpur1,Mirpur",mirpur,BD302648
Seat,1,1,3500,September,Male,"Mirpur14,Mirpur",mirpur,BD302648
Room,1,1,3500,August,Male,"Mohammadpur,Dhaka",mohammadpur,BD302650
